property_id,count_childcare,count_community_centre,count_fast_food,count_fire_station,count_pharmacy,min_dist_childcare,min_dist_community_centre,min_dist_fast_food,min_dist_fire_station,min_dist_pharmacy,count_fuel,count_kindergarten,count_parking_space,min_dist_fuel,min_dist_kindergarten,min_dist_parking_space,count_cafe,count_charging_station,count_clinic,min_dist_cafe,min_dist_charging_station,min_dist_clinic,count_police,count_theatre,min_dist_police,min_dist_theatre,count_bank,min_dist_bank,count_atm,count_car_rental,count_cinema,count_college,count_events_venue,count_library,count_restaurant,count_social_facility,count_taxi,count_veterinary,min_dist_atm,min_dist_car_rental,min_dist_cinema,min_dist_college,min_dist_events_venue,min_dist_library,min_dist_restaurant,min_dist_social_facility,min_dist_taxi,min_dist_veterinary,count_doctors,min_dist_doctors,count_bar,count_social_centre,count_toy_library,count_university,min_dist_bar,min_dist_social_centre,min_dist_toy_library,min_dist_university,count_brothel,count_hospital,count_nightclub,min_dist_brothel,min_dist_hospital,min_dist_nightclub,count_coworking_space,min_dist_coworking_space,count_exhibition_centre,min_dist_exhibition_centre,count_parcel_locker,min_dist_parcel_locker,count_bus_station,min_dist_bus_station,count_former_hospital,count_motorcycle_parking,count_waste_disposal,min_dist_former_hospital,min_dist_motorcycle_parking,min_dist_waste_disposal,count_waste_transfer_station,min_dist_waste_transfer_station,count_internet_cafe,min_dist_internet_cafe,count_food_court,min_dist_food_court,count_nursing_home,min_dist_nursing_home,count_biergarten,min_dist_biergarten,count_community_hall;kindergarten,min_dist_community_hall;kindergarten,count_prison,min_dist_prison,count_meeting_point,count_music_venue,count_student_accommodation,count_tool_library,min_dist_meeting_point,min_dist_music_venue,min_dist_student_accommodation,min_dist_tool_library,count_retail,min_dist_retail,count_casino,count_juice_bar,min_dist_casino,min_dist_juice_bar,count_conference_centre,count_events_centre,min_dist_conference_centre,min_dist_events_centre,count_restaurant; cafe,min_dist_restaurant; cafe,count_courier,count_healthcare,min_dist_courier,min_dist_healthcare,count_private parking_space,min_dist_private parking_space,count_cafe;deli,min_dist_cafe;deli,count_car_wash;cafe,min_dist_car_wash;cafe,count_diused:fuel,min_dist_diused:fuel,count_restaurant;cafe,min_dist_restaurant;cafe,count_bus_station;shelter,min_dist_bus_station;shelter,count_cafe;bar,min_dist_cafe;bar
17758382.0,4.0,9.0,26.0,1.0,14.0,321.27537215247617,56.65397094106054,301.9172023843168,679.3738535729368,108.55012620193324,8.0,7.0,1948.0,801.8855711967359,613.4176120459474,380.6075041890443,66.0,2.0,12.0,242.48881893251985,119.5288671896579,267.8773850904365,2.0,1.0,570.5536752833282,1109.7073771901676,5.0,280.844136805037,6.0,1.0,1.0,2.0,1.0,4.0,106.0,8.0,1.0,2.0,345.1720869713354,683.5336294355957,1641.9484502258456,273.16356833225524,419.7758379647811,177.06270443410145,234.2454440558559,124.21471906235116,1661.286672862421,445.9371817114179,7.0,329.62388792011086,8.0,,,2.0,477.9580818291752,,,465.9220114471589,,2.0,2.0,,1259.199847062528,567.3717355375748,,,,,1.0,1772.0271735479976,1.0,1702.8312932202998,,,1.0,,,210.51845313166336,,,,,,,1.0,1891.8874819892555,,,,,,,,,,,,,,,,,2.0,,424.9898084165752,,,,,,,,,,,,,,,,,,,,,,,,,
17758380.0,,1.0,41.0,1.0,17.0,,1827.161046558016,253.53215257017277,907.1614920914216,302.5369389397763,10.0,2.0,140.0,548.2439925872146,929.923680532726,171.6839669449735,82.0,3.0,5.0,77.0880999398144,882.8344282785823,266.6151757597225,1.0,5.0,854.835396009346,449.3613759207694,15.0,302.54122257894664,3.0,3.0,4.0,,,4.0,118.0,7.0,3.0,2.0,317.9909749759443,1119.0435118393716,792.8153383297858,,,227.05777264085975,57.76851017599571,64.77854880767711,414.4650035628125,1481.8419894155268,7.0,352.5909554900927,24.0,1.0,,1.0,194.09122515543527,856.5490316082187,,453.7464944144602,,3.0,3.0,,729.6010213911793,467.5009271472972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17758379.0,,,2.0,,1.0,,,1171.419449078444,,845.7356450335226,2.0,1.0,,1233.5469645342212,1137.8000090562296,,1.0,,,707.1633026498255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17758375.0,1.0,,22.0,,5.0,384.70755993716944,,128.6349356522956,,317.3894863869906,4.0,1.0,7.0,642.4877391997684,382.53280255665976,1868.6668774798875,11.0,1.0,1.0,130.66266417607042,123.94792463269188,1002.1015026639266,,,,,4.0,142.92209679684447,,,1.0,1.0,,1.0,31.0,2.0,1.0,,,,250.78596990819943,1281.1092536086276,,371.270797440875,123.42671402875044,1394.2011184539424,350.6290691092227,,4.0,1905.4942061860115,,,,,,,,,,1.0,1.0,,512.281679919702,297.19720967028206,,,,,,,1.0,442.4508632712033,,,,,,,,,,,,,2.0,1515.8196575958657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17758369.0,2.0,2.0,18.0,1.0,7.0,1708.4543022745015,1125.2357589241883,429.93615363011054,1657.5943725833167,388.3326886641492,6.0,2.0,12.0,749.714003531478,1203.216788170584,1748.3016381383566,35.0,3.0,5.0,474.1248276481542,1513.1867064221915,105.95908734390623,3.0,3.0,1581.9890017570865,1468.0609537496416,7.0,1041.2764726289577,,,1.0,,,5.0,42.0,4.0,,1.0,,,1584.67061129975,,,1846.015158330883,423.2710312763597,1687.3930735068234,,1850.5197285324211,4.0,860.805762600811,15.0,,,1.0,1555.6422218381128,,,1772.7563838943788,,3.0,,,618.1496908863011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17758358.0,2.0,2.0,3.0,,1.0,274.00851802910825,531.7146974869877,1336.3239872468432,,1950.9622491336504,2.0,,589.0,1336.294898628459,,1646.9827559692071,1.0,1.0,,1778.6051416019095,543.8570085223985,,,,,,,,,,,,,,1.0,,,,,,,,,,1972.807235393762,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1830.7968945939192,,1.0,,,1797.694263383207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17758354.0,1.0,,6.0,1.0,2.0,725.1575738482783,,1424.895686666456,1383.084010789741,1515.3697207198657,7.0,4.0,38.0,1135.0525722939988,1084.5068818714526,1588.1922374940934,5.0,1.0,1.0,1787.281863449001,1381.525395469807,1250.5971787204585,,,,,2.0,1426.0444516065977,1.0,,1.0,,,1.0,,2.0,,,1772.159404368164,,1796.7106326270673,,,1462.518193875833,,1362.998869030744,,,1.0,1849.0582034051588,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1600.5521320898033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17758339.0,5.0,1.0,6.0,1.0,2.0,794.8630381095047,223.9990727446233,1004.4363694193404,1819.0338760631685,931.3340299453256,4.0,1.0,39.0,752.8134744052605,209.98692901414745,1037.21128835783,,,1.0,,,375.115088786453,,,,,,,,,,,,1.0,2.0,,,,,,,,,1644.9084268061386,1083.497074693818,,,,1.0,1147.0150639929625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17758317.0,3.0,4.0,11.0,1.0,2.0,60.18010294173917,475.9076979474016,188.21718264439767,140.16015152806074,250.69907791780375,2.0,3.0,334.0,122.41333790230988,313.11219285337563,122.28735931217508,5.0,,5.0,208.0421482573185,,115.80510795217488,1.0,,160.34698353991422,,2.0,187.14740217929972,,,,,,,11.0,4.0,,1.0,,,,,,,188.97044378266207,241.76772697282277,,114.02595403152718,1.0,222.7558683738754,,1.0,,,,375.1153693863541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17758315.0,4.0,9.0,28.0,1.0,5.0,545.4712880708225,506.1121877051408,698.2812442237946,1065.9281482939816,747.1324131095014,8.0,19.0,3.0,709.1710783454519,544.6051384172587,1807.7416124561005,18.0,1.0,9.0,344.4473966489744,1446.6600395517771,763.2526855021308,1.0,2.0,1664.1075389659095,958.2068959532518,3.0,1594.5631030172915,2.0,1.0,1.0,,,1.0,30.0,7.0,,3.0,648.7619753937781,2008.698700718098,1438.7194418751046,,,1729.9494340288431,491.1270122030217,753.8996801921571,,598.775685565988,2.0,1104.0783021231198,2.0,,1.0,,1404.7602813778594,,1956.007661048691,,,2.0,1.0,,1266.296673284426,1957.564168314268,,,,,1.0,1392.3908680061743,1.0,1753.6706595260484,,1.0,,,1614.6212896083323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17758310.0,4.0,2.0,29.0,1.0,5.0,512.8049855772156,1462.6250033601268,540.8754917336389,1714.75315220322,1053.7199219217157,4.0,6.0,,1009.058323657076,579.3651553445494,,37.0,3.0,9.0,222.9423593121848,484.8696767498046,1116.7623354319107,1.0,,1512.6014586070544,,7.0,1304.31964152324,1.0,2.0,1.0,1.0,,1.0,26.0,4.0,2.0,3.0,1517.71841840466,1324.0331457791124,1261.4082335289077,1598.3538593726744,,1655.5325422538283,559.2203328990007,1168.972812356743,910.53932075053,1156.629643369146,4.0,1118.1289904036691,1.0,,,,1311.5643261728685,,,,,1.0,,,1952.6171666695425,,,,,,,,1.0,1180.460506153518,,,,,,,,,,,1.0,1173.882731039531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17758307.0,2.0,,20.0,1.0,9.0,922.1289319167198,,874.4882948730323,1126.7497797351753,914.7840866615684,7.0,4.0,174.0,749.7013243631413,1515.495346645012,1120.8523728401713,36.0,5.0,3.0,332.68418384165204,1090.4443616907524,901.256916792443,1.0,,1571.616575910895,,5.0,1029.1064408127745,4.0,,2.0,,,3.0,41.0,5.0,1.0,,922.1711057561922,,1832.021676787416,,,1124.572769926984,875.5967237401777,958.8334555619658,1782.6143567440972,,3.0,1516.398995602306,3.0,,,,1352.5325549447805,,,,,5.0,,,397.60018435021857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17758301.0,1.0,4.0,40.0,1.0,11.0,1685.3660486808935,789.4433169939715,467.57640135125865,677.8107659523479,805.9493849374096,7.0,2.0,114.0,58.43866497660046,992.9057604546608,1168.0440213519964,67.0,2.0,6.0,132.86016440468333,842.226077278296,1355.2624151704215,3.0,6.0,954.288535436298,642.0300288260019,9.0,995.3766122044374,1.0,2.0,2.0,,,4.0,116.0,7.0,4.0,2.0,1704.1156886541278,190.4139410097761,621.291462903758,,,881.7595604504961,442.3539329525633,548.3704552382382,725.3777365724529,808.5692194230259,3.0,690.469631818294,30.0,1.0,,1.0,165.09698227543453,871.7841285351537,,1061.500189687962,,3.0,2.0,,1333.0706616758528,635.1646293316668,,,,,1.0,1309.0331533151257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17758289.0,1.0,11.0,265.0,4.0,40.0,1308.5814976696647,504.0087822361067,75.95777403308135,566.7774350620358,122.21270070217103,5.0,10.0,405.0,1192.257981828317,811.4101808565489,232.04161291113093,539.0,25.0,27.0,28.55777467363461,311.65469718827694,527.7826272938884,10.0,39.0,278.9088752806713,691.8853774480881,49.0,382.2674947985776,66.0,16.0,8.0,12.0,61.0,18.0,740.0,8.0,8.0,1.0,223.1852204689318,84.79739761362409,529.552307355044,403.1275831830797,195.1697428741424,344.24349733502606,11.448599166879202,769.7428400511618,526.0299074960634,1243.845558009173,17.0,578.0547777526469,162.0,,,19.0,104.6385103270331,,,182.15274568280603,1.0,13.0,10.0,954.4447592023048,1148.90187594353,638.8914390423007,3.0,708.0555388116791,1.0,1693.763499619845,9.0,313.92288603672705,1.0,769.8058476102298,,26.0,4.0,,108.83526805672663,320.6633660102426,,,2.0,570.4355713429617,15.0,378.3441839784266,,,,,,,2.0,663.939315228082,,,7.0,,,,1708.282275969147,,,,3.0,1.0,1403.442806611188,1309.6866181452351,1.0,,1680.3723252594095,,,,,,,,,,,,,,,,,,,,,
17758279.0,,,1.0,1.0,1.0,,,1060.1773936055288,895.0874617493713,959.662592837152,1.0,2.0,,1089.7526461678028,596.2157535002627,,3.0,1.0,,719.0568919085229,833.1260668196018,,1.0,,610.1493464822407,,1.0,1021.8726108858048,,,,,,1.0,4.0,1.0,,,,,,,,868.3781577090517,708.9060865523243,1377.2868441551373,,,1.0,951.075091740316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17758273.0,3.0,15.0,281.0,3.0,45.0,842.6619281913041,899.9125965287285,327.3485057675317,426.2562014572212,258.4125251475104,14.0,14.0,438.0,1084.0787850544086,455.9362976134806,495.1348051020534,560.0,19.0,29.0,113.38997494242496,288.8679238824462,385.0344687600543,11.0,39.0,389.3072924300808,310.0338487269053,47.0,258.9517096108636,58.0,10.0,7.0,10.0,61.0,22.0,817.0,10.0,10.0,5.0,217.36218048601148,584.0449487566631,443.0004956325056,189.53970750666693,558.8279443973428,522.840721750165,61.13825994090709,514.985337718812,867.7286296486094,1372.0422520481045,16.0,249.81979472628,202.0,,,20.0,153.17891243948927,,,324.49787998151,2.0,18.0,14.0,753.6736831567366,359.8601596553628,318.55340837248065,2.0,600.5698833415099,,,5.0,517.1786822260985,1.0,1903.1108463568685,,24.0,3.0,,205.70920177349717,297.43927521114324,,,3.0,761.8632900678077,13.0,530.4484380986173,,,,,,,2.0,1887.0553339900305,,,7.0,,,,1407.8001270075758,,,,1.0,1.0,2052.436652973928,1435.5198820399312,1.0,1.0,1701.8543151288602,1770.3750491649937,,,,,,,,,,,,,,,,,,,,
17758234.0,4.0,2.0,19.0,1.0,4.0,735.8197474158095,1599.775251473303,832.5896281589788,1495.4527195393564,895.3018767454624,8.0,5.0,69.0,345.0976309026595,1201.5576514525997,474.3605359360848,7.0,,7.0,813.014244790426,,311.6653419507404,2.0,,538.3450662744544,,1.0,1371.2691215389875,,,1.0,,,1.0,17.0,4.0,,4.0,,,1484.159821887721,,,1483.742966165824,354.2686075718095,1337.807281540462,,819.5284144145029,1.0,1625.01708495698,,,,,,,,,,3.0,,,483.9828011652788,,,,,,2.0,1466.4296233734492,,,,,,,,,,,,,,,1.0,1937.9634634332915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17758214.0,,,,,,,,,,,,,,,,,2.0,,,406.0020971495937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17758201.0,3.0,10.0,264.0,4.0,40.0,1426.0360858084323,408.4439899074615,87.29699539785543,511.85920834784895,228.5767553160956,5.0,10.0,405.0,1047.220301041072,725.8038004904786,81.9545472115505,534.0,25.0,28.0,41.41264512561183,421.8560485224177,469.18660776003287,9.0,38.0,426.8260002812859,795.474886362745,49.0,472.376057981616,66.0,15.0,8.0,12.0,60.0,18.0,741.0,8.0,8.0,1.0,203.82083294697932,92.37423150076737,596.4660743590912,427.9887080673829,291.7848488416583,250.5958818863705,83.12500001227029,635.016783970102,474.7486769342429,1093.8369539546395,18.0,465.5339253682929,159.0,,,19.0,186.0144560358708,,,329.55094043210835,1.0,13.0,10.0,892.6089721062117,1011.7074315545945,788.8191126668127,3.0,792.6702699345404,1.0,1816.89309392487,9.0,206.56947434056133,1.0,847.2158864528151,,26.0,4.0,,189.7645287528255,212.8384267335448,,,2.0,666.3128982422281,15.0,377.1963491662396,,,,,,,2.0,663.4872463676963,,,7.0,,,,1605.0943919650642,,,,3.0,1.0,1545.250393008792,1459.1710977131902,1.0,,1796.449703384969,,,,,,,,,,,,,,,,,,,,,
17758187.0,5.0,2.0,15.0,1.0,2.0,441.20324316370267,605.8144879470118,553.598216875354,478.92841784231314,1474.791380069049,7.0,6.0,3.0,579.4464208953996,414.4352922900998,1337.4015183800143,24.0,1.0,3.0,462.3886866179676,1535.1528560250636,1372.401440258764,,,,,2.0,508.6383980630778,2.0,,1.0,1.0,2.0,,18.0,,,2.0,1002.4380124363136,,741.6264865348671,1394.6534578773617,1684.552057576488,,604.9801728939574,,,1248.5935142186868,3.0,1110.416470448415,3.0,,1.0,,565.8868613033583,,598.3015362060331,,1.0,2.0,,2002.296333661035,1717.480095150575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17758182.0,2.0,2.0,13.0,1.0,3.0,285.1443347354277,1046.6694052240898,471.374871140274,1969.864486377218,425.8638699102719,8.0,,33.0,500.3777611337157,,1959.8816679941328,6.0,1.0,1.0,605.8408309433146,1272.432167107101,1086.8188062791116,,,,,,,3.0,1.0,,,,,4.0,5.0,,2.0,824.1531173851065,1905.3165826676784,,,,,492.9329288028086,1007.1251587475724,,1524.8178808602534,1.0,1929.728419858892,,,,1.0,,,,1185.4769826379395,,3.0,,,933.9618687982704,,,,,,1.0,1102.9144482777474,,,,,,,,,,,,,,,1.0,1819.008141350968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17758176.0,3.0,1.0,18.0,,3.0,1055.8854860993106,1070.674076531055,1113.3221635116886,,1089.0241278191015,7.0,5.0,,1278.4721390149882,630.4771546458941,,4.0,,5.0,1111.5628388913494,,564.1467467372075,1.0,,719.89816133857,,,,1.0,,,,,2.0,6.0,2.0,,,1277.9864073108092,,,,,894.6035246360196,1188.557316681064,1226.2913396642082,,,2.0,1338.2664149329082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17758175.0,,4.0,16.0,2.0,4.0,,1353.7801638990436,673.1418777556735,834.2433817874153,795.6482894112017,6.0,,,693.6164423638444,,,4.0,,3.0,801.2540404624629,,626.1701398995074,2.0,,543.9524734859118,,3.0,936.7138154987236,1.0,,1.0,,,,1.0,1.0,,,1221.135957556203,,1011.7188681898042,,,,823.2480790981119,1273.3538840685185,,,,,,,,,,,,,,1.0,,,1426.6076659048404,,,,,,,,1.0,1584.9462261519595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17758161.0,1.0,8.0,10.0,,2.0,1875.9954299853991,426.477388648578,374.6932563305596,,564.3519549428054,3.0,6.0,,698.1070106219938,349.11404810859494,,2.0,1.0,4.0,1785.5956241635042,1272.2540148822875,551.8052643198151,1.0,,782.3765148876817,,4.0,605.1296366707245,1.0,,,1.0,,1.0,1.0,2.0,1.0,1.0,637.1617877254884,,,137.99991086632642,,420.3359093444796,811.4876951488924,858.5820752492101,557.8858808448282,533.5479831939126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,524.7369321361793,,
17758156.0,5.0,12.0,180.0,2.0,36.0,704.6418710415777,85.67639313763807,306.42359649579805,1058.1048361574892,296.16992006372027,9.0,11.0,52.0,599.2194030225481,521.4201907890857,402.4573266134959,359.0,17.0,15.0,105.08779449253149,980.532112765306,193.0335725233633,8.0,26.0,1342.5903769209556,887.6923723665304,38.0,994.6322220719724,36.0,7.0,6.0,8.0,10.0,10.0,552.0,5.0,6.0,2.0,572.9004612830022,1109.55469411994,1029.764319978421,1275.296981409123,861.4691564709191,197.3695390869676,111.49797783222704,503.4388854808967,963.8422058594492,1395.6621879194452,12.0,729.4509115885586,167.0,,,13.0,322.3804441604031,,,740.5581284053096,3.0,15.0,11.0,976.9507849263972,293.9566223468713,1006.229794626516,1.0,1714.135676442167,,,3.0,751.3571852851481,,,,13.0,4.0,,1086.211804477928,1434.383816233696,,,2.0,1102.4198642356646,7.0,1035.930731567667,,,,,,,,,,,,,,,,,,,,1.0,,1631.7246572564798,1.0,1.0,729.068289456802,759.0875980006598,,,1.0,1.0,1986.835874910396,1631.4716502467709,,,,,,,,,,,,,,
17758153.0,1.0,8.0,197.0,1.0,21.0,1617.950624488013,654.9256222952702,45.2853969621064,887.9014540953174,417.18888879449736,4.0,2.0,380.0,1557.3083184470077,662.0072999678601,615.6123661725861,319.0,16.0,15.0,78.17363702376464,345.1759237257109,825.5641701266827,5.0,4.0,770.9520431820802,1287.1082374236464,27.0,289.8244930900562,38.0,13.0,3.0,8.0,8.0,5.0,368.0,2.0,5.0,2.0,59.335835192858944,577.2733425633476,580.3796038760881,188.90309832042823,205.69767090248536,624.3559265866618,42.06977588218406,1089.3753390123684,955.3182294666038,1871.8653094044705,7.0,708.8529005813194,70.0,,,8.0,62.02618612680206,,,1098.4724589172429,,,4.0,,,1401.3450299560848,2.0,355.8665726787301,1.0,1606.4221940697496,6.0,447.9823451578055,1.0,888.2407007332582,,13.0,2.0,,597.1879985964018,1513.707443361542,,,1.0,1054.292212364425,10.0,956.4491344710444,,,,,,,2.0,693.7219763108171,,,,,,,,,,,3.0,,1742.6241450971866,,1.0,,1495.618303559904,,,,,,,,,,,,,,,,,,,,,
17758151.0,1.0,,9.0,1.0,2.0,1946.4486005221816,,228.8891401152329,1241.3113150066476,197.98450111126505,3.0,5.0,791.0,126.78085735583814,290.91974064485765,103.1433553856104,3.0,,,337.24405661867314,,,,,,,,,,,,,,,3.0,,,1.0,,,,,,,260.55613278288484,,,1734.3076528079882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17758141.0,1.0,4.0,44.0,1.0,12.0,1762.5310268981198,887.5336644697978,510.97856011594587,522.7295223032313,906.7113932517182,8.0,2.0,114.0,236.72486200062275,1060.978368192769,1013.4818321032644,71.0,2.0,6.0,275.2126703667146,692.4818000344402,1461.4207094050323,3.0,7.0,1064.097257491211,619.1661308820092,9.0,1155.2820017839215,3.0,2.0,3.0,,,4.0,117.0,7.0,4.0,2.0,1526.5053617202764,238.16565160382115,514.4243275860676,,,1010.913382704864,307.39008131205696,709.5512152173577,813.7849867513571,909.38635966088,3.0,549.378640830983,31.0,1.0,,1.0,342.6642074906542,752.4087761118195,,884.7209800569185,,3.0,2.0,,1194.1482688656372,724.2722237954667,,,,,1.0,1439.4289829681848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17758124.0,1.0,2.0,14.0,1.0,8.0,1771.7264313469475,1081.6370467073557,462.33085960558776,1650.9680216556292,486.7744963987408,9.0,6.0,365.0,762.4442104208134,703.7670705621962,424.5098211349046,23.0,1.0,8.0,459.69401876192615,1355.523687638202,388.5730472497499,1.0,,705.1473671654448,,5.0,473.4637035095406,3.0,,,2.0,,3.0,68.0,2.0,,1.0,549.9524784642211,,,475.7253390075834,,518.5968281848197,461.4610056875693,399.39991530622046,,376.4469655786734,2.0,395.6855976910037,1.0,,,1.0,1689.3146347814873,,,2469.7039782289903,1.0,7.0,,1276.1579072443883,622.8902585558131,,,,,,,,2.0,1775.5611376302863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17758114.0,,1.0,2.0,,,,499.7374041772658,761.8647117580731,,,,,,,,,2.0,,,773.5725936261634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17758108.0,5.0,2.0,38.0,2.0,13.0,707.9266599717513,1180.3077245425172,244.15849574690768,994.7218337594364,663.27735672529,9.0,6.0,11.0,398.3957392193199,307.67077888077193,303.9250167191417,78.0,7.0,6.0,97.56581665488896,902.004748521248,370.69913282681335,1.0,,838.2301038852572,,7.0,167.95376365450787,4.0,6.0,1.0,1.0,1.0,2.0,77.0,5.0,1.0,,1214.633026316543,473.0887159616016,851.9365295148735,1670.651173035602,639.7399526540544,1014.8277720466484,157.67421338016825,1559.5543437800975,871.3334329824144,,5.0,1247.9638097149814,18.0,,,1.0,164.97209842430843,,,1561.503959777005,2.0,7.0,,1123.6329657555789,1051.037539758659,,,,,,1.0,1459.1901506823503,,,,,2.0,,,1194.0103290068578,,,,,1.0,905.8897749125885,1.0,793.2375380682821,,,,,,,,,,,,,,,,,,,,,,1.0,,1932.052172178748,,,,1.0,,1776.3475223680025,,,,,,,,,,,,,,
17758107.0,5.0,2.0,13.0,1.0,3.0,832.1068112215528,882.0416721392605,663.6245305367454,612.5080295034065,1098.8712969859778,8.0,9.0,3.0,209.29008366234157,92.19828048571812,697.6558375117262,32.0,,4.0,573.1174093965626,,726.8172735392917,,,,,2.0,562.854701847893,2.0,,1.0,1.0,2.0,1.0,21.0,2.0,,2.0,1151.27961280078,,954.0847908840796,1554.4129022136003,1275.5358807950986,2001.098294655148,543.5823996483574,1970.4230075223595,,1798.8643779016877,3.0,794.1308614954792,3.0,,1.0,,614.3502799397194,,887.9070161775188,,2.0,2.0,,1727.9320026605349,1707.1143385384598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17758105.0,4.0,10.0,270.0,3.0,43.0,1284.5036950276765,226.88605442320613,169.87225303650578,202.0493064999406,317.50259482666485,10.0,11.0,432.0,916.529918491008,222.25579393617275,204.20067633504385,549.0,21.0,29.0,59.44184532803736,54.06962789435299,215.37853095042917,10.0,29.0,620.8684177821716,730.9147650101114,48.0,482.7342111303244,65.0,10.0,6.0,11.0,56.0,19.0,791.0,9.0,9.0,3.0,212.8318309142677,190.88903539827976,490.6381807617379,219.7303532481784,258.6829811048134,122.9798306133398,53.9984109180062,662.0474187559804,208.17273962889945,1052.6836022576963,19.0,196.2131068850115,193.0,,,19.0,183.57300105368884,,,60.30595571491428,1.0,18.0,14.0,236.30221091062867,718.6312920788552,566.0086036291767,2.0,632.5839703076381,,,6.0,302.1885863473473,1.0,1498.336157380693,,24.0,3.0,,380.8616016831707,489.2012737949615,,,3.0,1294.4653569318525,13.0,363.7028402308064,,,,,,,2.0,1345.0023370548608,,,7.0,,,,1062.144427777728,,,,1.0,1.0,1991.3132338776952,1626.999382859543,,,,,,,,,,,,,,,,,,,,,,,,
17758092.0,,,,,,,,,,,1.0,,,1699.177672207786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
